cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,6.876339739392279e-06,1.7225206859724146e-06,"[6.876339739392279e-06, 1.3671352050437235e-08, 7.165124743524487e-11, 1.1995071794084562e-15]",10.,"['Mjlwxf NV', 'Jzrcws SA']",10.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,4.199444791908036e-09,1.0511687159052404e-09,"[4.199444791908036e-09, 3.0665843128718784e-12, 2.1634421684679772e-12, 4.523158585315924e-17]",15.,"['Errg Zipo', 'Skqn Esui']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,9.199386852287716e-08,3.05323571131941e-08,"[9.199386852287716e-08, 4.006934517519767e-08, 2.0567478387079063e-08, 3.109345420027054e-11, 2.6616321264655555e-17]",retirement plan.,"['Cqndue LLC', 'Errg Zipo']",retirement plan.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,5.058553576020586e-10,1.410832453776406e-10,"[1.1177538929152409e-11, 5.058553576020586e-10, 4.729997296615274e-11, 1.1201319866190518e-16]",25.,"['Qsihxg GmbH', 'Ajoo Gufx']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.256728658112106e-11,8.570367486262118e-12,"[3.1418025733115362e-12, 2.256728658112106e-11, 2.0133043537575107e-15]",8.,"['Xqtb Laur', 'Skqn Esui']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,8.820202346271344e-10,2.2452231731657146e-10,"[1.2115411104907103e-11, 8.820202346271344e-10, 2.601569946882737e-13, 3.693466539556045e-12]",11.,"['Nchdfd AG', 'Qsihxg GmbH']",11.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,3.94659527280794e-10,1.3655581718388034e-10,"[3.94659527280794e-10, 1.4867142239527453e-10, 2.8922081743432138e-12, 1.1088510959484006e-16]",15.,"['Lasnoj SAS', 'Skqn Esui']",15.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,2.1998872057338303e-08,6.667292431777391e-09,"[2.1998872057338303e-08, 1.0335501898772748e-10, 4.566891309565335e-09, 5.1341218196320274e-14]",28.,"['Avrbci Ltd', 'Ecxk Avfj']",28.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,9.110624887398444e-06,1.5592118414504728e-06,"[3.6645564360782146e-10, 2.931115766768855e-11, 6.0123110934284796e-09, 1.1004786415469425e-08, 7.888408504186373e-08, 4.8259780669468455e-06, 9.110624887398444e-06, 6.668584521390963e-12, 7.724075446561836e-16]",537 Sardyj Place.,"['Errg Zipo', 'Qsihxg GmbH']",537 Sardyj Place.,What was the address of {ENT1} in the contract with {ENT2}?
False,4.548726550979154e-08,1.5167712527353175e-08,"[4.548726550979154e-08, 1.586592662805586e-11, 6.145639925507051e-15]",8.,"['Dmimyu GmbH', 'Jzrcws SA']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,3.0325813327181095e-07,7.581474984108583e-08,"[3.0325813327181095e-07, 3.555207885898304e-13, 5.096449521083124e-13, 9.267916871501334e-16]",monthly.,"['Wnzatj SAS', 'Mjlwxf NV']",monthly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.5255390284352188e-09,5.110700008447341e-10,"[1.5255390284352188e-09, 6.677145815425778e-12, 9.938282835575407e-13]",3.,"['Errg Zipo', 'Skqn Esui']",3.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,4.590677282756417e-10,2.0578768995798317e-10,"[4.590677282756417e-10, 1.5829530741751086e-10, 3.418079697658561e-17]",6.,"['Nchdfd AG', 'Wnzatj SAS']",6.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,5.1261106470690265e-09,1.101770600064695e-09,"[3.4908578250281153e-09, 6.820425165398811e-14, 3.62067214859825e-14, 7.717788075289889e-10, 1.325321630218923e-09, 7.75348643795859e-13, 2.5012436566385077e-09, 2.2018075974657506e-14, 2.4894710858730518e-12, 5.1261106470690265e-09, 2.543204796062737e-12, 1.80717933602943e-16]",04-08-2007.,"['Errg Zipo', 'Cqndue LLC']",04-08-2007.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.4523959634971106e-07,5.059894496776998e-08,"[1.4523959634971106e-07, 6.556971854365656e-09, 2.666992332273771e-13]",2.,"['Errg Zipo', 'Okrb Qxpd']",2.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,7.324067574643323e-09,1.8326866822181397e-09,"[7.324067574643323e-09, 3.6231083237747708e-12, 3.055968889401073e-12, 7.701606044751343e-17]",10.,"['Dmimyu GmbH', 'Mnmi Haem']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,6.873183272526617e-11,3.025316770735199e-11,"[2.202691848363081e-11, 6.873183272526617e-11, 7.519131589808921e-16]",8.,"['Dmimyu GmbH', 'Skqn Esui']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,4.427483509061858e-05,8.855168602240751e-06,"[4.427483509061858e-05, 3.9412417773831976e-10, 6.007214170544728e-10, 1.307497513036715e-11, 1.525057344368501e-17]",Handbags.,"['Avrbci Ltd', 'Jzrcws SA']",Handbags.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.3990131275676276e-10,6.397283130568695e-11,"[1.159764645430883e-10, 1.2855690091021638e-14, 1.3990131275676276e-10, 6.922328057041302e-16]",29.,"['Cqndue LLC', 'Skqn Esui']",29.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,5.2801908168476075e-05,9.304684085938273e-06,"[6.524924629047746e-06, 1.9531322739685386e-11, 1.4317147467579616e-10, 1.8217699107481167e-05, 8.467505949738552e-07, 1.6225615695475426e-07, 1.095041284315812e-07, 1.3068911641767045e-07, 5.2801908168476075e-05, 2.355762990191579e-05, 4.388249475167222e-13]",636 Ouqknp Terra.,"['Ajoo Gufx', 'Jzrcws SA']",636 Ouqknp Terra.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.3551024241896812e-08,7.791267779534515e-09,"[2.3551024241896812e-08, 7.604495699808922e-09, 9.46898462417245e-12, 8.219180815550314e-14]",40.,"['Avrbci Ltd', 'Qsihxg GmbH']",40.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.263190701043641e-07,1.2689004317193222e-07,"[5.263190701043641e-07, 3.853932284414441e-09, 2.3116598413253087e-07, 8.028745786150919e-15, 1.263653569803791e-12, 8.279684061335334e-16]",Research Scientist.,"['Mjlwxf NV', 'Skqn Esui']",Research Scientist.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,5.01674778108363e-11,2.3393181560158133e-11,"[5.01674778108363e-11, 4.2338833827759714e-11, 1.0652406691111227e-12, 1.173932925390244e-15]",Seller.,"['Txctcl AG', 'Qsihxg GmbH']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,7.10292102912291e-11,2.140399455053452e-11,"[7.10292102912291e-11, 1.4416304955355841e-11, 1.7019819256204605e-13, 2.6476299108412784e-16]",Seller.,"['Cqndue LLC', 'Dmimyu GmbH']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,2.645170305015654e-09,2.7271240267413107e-10,"[2.645170305015654e-09, 9.395934890050507e-15, 6.925225756753859e-15, 1.2394830994910677e-10, 3.9247542715781236e-11, 5.0749027376284506e-12, 5.86349805514752e-12, 1.2438592690566797e-11, 9.377028667434395e-12, 4.238608353190898e-10, 6.3520434571973095e-12, 1.1994523213196273e-12]",02-02-2015.,"['Cqndue LLC', 'Qsihxg GmbH']",02-02-2015.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,8.070291102058036e-08,2.263981054581127e-08,"[8.070291102058036e-08, 9.855778415612804e-09, 5.520554174388848e-13, 6.916344828060135e-16]",25.,"['Mjlwxf NV', 'Qsihxg GmbH']",25.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,3.458420039237353e-08,8.681143991731916e-09,"[3.458420039237353e-08, 4.519912916167712e-11, 9.43872341396812e-11, 7.892112527732587e-13]",25.,"['Mjlwxf NV', 'Skqn Esui']",25.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,2.3830220019505077e-09,7.94857097805839e-10,"[2.3830220019505077e-09, 1.5062118219333342e-12, 4.3079645075825776e-14]",8.,"['Errg Zipo', 'Skqn Esui']",8.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,6.992861845134257e-11,3.504582040219609e-11,"[6.992861845134257e-11, 9.780282486659964e-12, 6.039461292184356e-11, 7.976774893826005e-14]",67.,"['Errg Zipo', 'Qsihxg GmbH']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.4227990732251783e-06,4.742735416744283e-07,"[1.4227990732251783e-06, 1.4530552976121935e-11, 7.021245130439668e-12]",2.,"['Avrbci Ltd', 'Qsihxg GmbH']",2.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,4.788284768686424e-10,1.602691806667027e-10,"[4.788284768686424e-10, 1.978428705584623e-12, 6.364258811556031e-16]",7.,"['Tapd Abuk', 'Jzrcws SA']",7.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,0.00010406028013676405,1.2346166228161403e-05,"[1.182946185451783e-09, 9.453398133740798e-12, 1.2063436471976274e-08, 4.06478761760809e-07, 0.00010406028013676405, 5.495119239640189e-06, 1.1403537882870296e-06, 8.282157945571633e-12, 8.787041867784964e-15]",585 Iqlke Road.,"['Avrbci Ltd', 'Ajoo Gufx']",585 Iqlke Road.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,2.487079200363951e-06,5.188588023824369e-07,"[7.623747189100527e-10, 2.6483987225489614e-10, 9.349782885692548e-07, 6.14430533119048e-08, 2.487079200363951e-06, 1.4748385979146406e-07, 4.9319528984008554e-17]",490 B society.,"['Errg Zipo', 'Xqtb Laur']",490 B society.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,3.530398640094745e-09,1.1783096520347435e-09,"[3.530398640094745e-09, 3.4464020179370003e-12, 1.0839139915480578e-12]",5.,"['Cqndue LLC', 'Skqn Esui']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,9.030382898345124e-06,2.122018811921814e-06,"[3.5151610973116476e-06, 9.578957071987304e-11, 4.459364301434565e-12, 7.6525302574737e-06, 9.030382898345124e-06, 1.5282294896223902e-07, 8.6841856727915e-07, 6.384098805156668e-10, 1.3368377238531792e-10, 7.258357462161871e-15]",636 Rzbji Way.,"['Tapd Abuk', 'Jzrcws SA']",636 Rzbji Way.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,4.860229552150486e-09,1.640805901449253e-09,"[4.860229552150486e-09, 4.69850373885361e-11, 1.520311480873726e-11]",2%.,"['Errg Zipo', 'Skqn Esui']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
True,0.8638184070587158,0.03941701525391247,"[0.0033407609444111586, 0.8638184070587158, 6.4503869907639455e-06, 8.602718480688054e-06, 3.4569764828518146e-09, 6.065996038806531e-10, 7.682043196011179e-11, 4.608490655755304e-08, 1.967579016382004e-10, 2.127138092403169e-12, 6.852150097325094e-11, 5.676297783587317e-14, 3.035468820744569e-10, 6.661508367492019e-13, 1.7216550407539444e-10, 1.1664754717699566e-09, 6.028159742210715e-12, 1.1298040411208965e-12, 1.5698043559497776e-11, 7.204531415894166e-11, 6.224694715228907e-08, 7.013420944804345e-15]",I cannot determine the good being sold between Wnzatj SAS and Jzrcws SA.,"['Wnzatj SAS', 'Jzrcws SA']",I cannot determine the good being sold between Wnzatj SAS and Jzrcws SA.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,5.771863015979761e-06,1.17233597293625e-06,"[5.63201085768128e-09, 2.3400938305162544e-12, 8.8265037639923e-12, 4.844104068979505e-07, 5.771863015979761e-06, 3.969877298004576e-07, 4.934584012517007e-06, 1.298541008054599e-07, 1.7285698913904746e-11, 2.0767249398315516e-16]",153 Mzeydb Highway.,"['Vkitze GmbH', 'Skqn Esui']",153 Mzeydb Highway.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.319509779218464e-10,4.242374127309554e-11,"[1.319509779218464e-10, 3.57802780459604e-11, 1.9499601586203674e-12, 1.374896595499834e-14]",24.,"['Cqndue LLC', 'Skqn Esui']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.0100190683814958e-09,2.5601039733082956e-10,"[7.37493746627571e-12, 1.0100190683814958e-09, 6.645939874816431e-12, 1.6436007303023735e-15]",18.,"['Tapd Abuk', 'Jzrcws SA']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.9980761489790666e-09,3.1864177946042095e-10,"[1.1378679110052303e-09, 2.991602462715931e-14, 1.0710574916935386e-15, 3.4615769452239764e-12, 2.6236657291178744e-10, 3.156667635617616e-11, 5.414768286526872e-11, 1.9980761489790666e-09, 2.8372279525790134e-10, 2.947784377704821e-11, 2.275273372487341e-11, 2.3042462035660627e-13]",02-02-2014.,"['Qsihxg GmbH', 'Mjlwxf NV']",02-02-2014.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.0454989762820333e-07,2.643688611876013e-08,"[1.0454989762820333e-07, 1.1971270641453202e-09, 5.196184194727893e-13, 1.6427240512019653e-16]",13.,"['Xqtb Laur', 'Skqn Esui']",13.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,1.1573108338325255e-07,2.9103611231156905e-08,"[1.1573108338325255e-07, 5.102850919591617e-10, 1.7307635880037253e-10, 9.061553837515075e-17]",10.,"['Cqndue LLC', 'Qsihxg GmbH']",10.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.2289000927978577e-08,4.101191754206415e-09,"[1.2289000927978577e-08, 1.457430703899476e-11, 2.7601673699579747e-17]",8.,"['Ajoo Gufx', 'Qsihxg GmbH']",8.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.1285150947060174e-07,2.2958920203143602e-08,"[1.1285150947060174e-07, 1.221964196496117e-11, 1.9285799623958155e-09, 2.2919387741848762e-12, 1.9813076709400898e-18]",16 months.,"['Clsvfw AG', 'Qpubwe PLC']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,7.0824626163812354e-09,2.5608681724666182e-09,"[5.673301411990295e-11, 3.0942495232721967e-09, 7.0824626163812354e-09, 1.002753609313789e-11]",11.,"['Okrb Qxpd', 'Qpubwe PLC']",11.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.072704319289187e-06,2.2016824430533944e-07,"[2.2267375443529858e-10, 4.634686037729985e-11, 2.833200896112942e-10, 2.072704319289187e-06, 1.409414468814263e-12, 1.2831736739826738e-07, 9.770672465547747e-11, 1.2515884867132093e-13, 9.173937651207886e-12, 4.2589205693706366e-16]",094 Aivmae Road.,"['Jzrcws SA', 'Qsihxg GmbH']",094 Aivmae Road.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.8150347891321417e-09,6.075827883634421e-10,"[1.8150347891321417e-09, 7.703124596525335e-12, 1.0451361659251888e-14]",4.,"['Avrbci Ltd', 'Skqn Esui']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,2.772656237937099e-08,6.9393852585380934e-09,"[2.772656237937099e-08, 1.0648624343412294e-11, 2.0070023767915224e-11, 2.600066700570586e-13]",59.,"['Qsihxg GmbH', 'Cqndue LLC']",59.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,4.244375517714616e-09,1.4211450334538595e-09,"[4.244375517714616e-09, 1.9058338240895978e-11, 1.2444060666018017e-15]",3.,"['Wnzatj SAS', 'Qsihxg GmbH']",3.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.3442489343873376e-09,3.38853475728468e-10,"[1.3442489343873376e-09, 9.113139062821851e-12, 1.3892155655004235e-12, 6.626138982120111e-13]",15.,"['Mjlwxf NV', 'Qsihxg GmbH']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
