cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,4.214522277834476e-07,1.4135749884745344e-07,"[4.214522277834476e-07, 2.541230781361037e-09, 7.903797755171027e-11]",639.,"['Ctvepy SAS', 'Qsihxg GmbH']",639.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.988030941736724e-08,3.006354540313616e-08,"[8.988030941736724e-08, 2.8265106921665506e-10, 2.767572282458275e-11]",8.,"['Txctcl AG', 'Ecxk Avfj']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,4.5559582773080365e-09,7.170943025556748e-10,"[1.0026278696173563e-09, 1.2026045437263377e-10, 4.5559582773080365e-09, 4.644668330500146e-12, 4.283400890925382e-13, 3.3261578293379524e-16, 3.6258843150172027e-11, 1.6575634961824015e-11]",765 Hhzuau Place.,"['Vkitze GmbH', 'Txctcl AG']",765 Hhzuau Place.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.7317454964759236e-07,9.115473062250763e-08,"[2.7317454964759236e-07, 3.333005399452915e-11, 2.5631216593602346e-10]",83.,"['Nchdfd AG', 'Mjlwxf NV']",83.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,2.425434786346159e-07,8.090003938629464e-08,"[2.425434786346159e-07, 1.335453969630862e-10, 2.3094127304945644e-11]",8.,"['Ecxk Avfj', 'Cqndue LLC']",8.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,2.709078614770988e-07,9.185241299040452e-08,"[2.709078614770988e-07, 4.569539857612881e-09, 7.983763650187825e-11]",27.,"['Okrb Qxpd', 'Jzrcws SA']",27.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,7.964290205109137e-08,2.6635589252717768e-08,"[7.964290205109137e-08, 2.4669932763288216e-10, 1.7166379429056633e-11]",20.,"['Qsihxg GmbH', 'Qpubwe PLC']",20.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,6.142885922599817e-06,2.0476779356050356e-06,"[6.142885922599817e-06, 3.688768387966057e-11, 1.1099653141055654e-10]",81.,"['Txctcl AG', 'Dmimyu GmbH']",81.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,4.2965064839251e-10,1.4816737897369037e-10,"[6.451653100647547e-11, 4.2965064839251e-10, 8.475341262137448e-11, 1.374892387440152e-11]",16 months.,"['Vkitze GmbH', 'Tapd Abuk']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,2.2128450183345194e-08,7.395128544830191e-09,"[2.2128450183345194e-08, 3.8535879348655655e-11, 1.8399571796723357e-11]",8.,"['Yrnw Lvgj', 'Xqtb Laur']",8.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,3.022871908342495e-08,1.0150945026962213e-08,"[3.022871908342495e-08, 2.1322284216029885e-10, 1.0893155301394675e-11]",7.,"['Qsihxg GmbH', 'Tapd Abuk']",7.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,3.9490018366450386e-07,1.3196403939099802e-07,"[3.9490018366450386e-07, 9.742505691079373e-10, 1.768393938228474e-11]",6.,"['Okrb Qxpd', 'Errg Zipo']",6.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,0.005999483168125153,0.0005469826064767963,"[3.385007403267082e-07, 0.005999483168125153, 1.6276737369480543e-05, 1.9273606710612512e-07, 1.1228433294263596e-08, 3.7536284480665927e-07, 3.969001838299846e-08, 9.741887158076779e-11, 2.353712502678462e-10, 1.0631882929601488e-08, 8.028297315831878e-08]",I'm not sure I can help with that.,"['Errg Zipo', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.7677519892345117e-08,6.664211580723982e-09,"[1.7677519892345117e-08, 2.293130130226473e-09, 2.1984719600354197e-11]",25.,"['Ctvepy SAS', 'Yrnw Lvgj']",25.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,9.842399811832436e-11,5.982230769779884e-11,"[9.842399811832436e-11, 3.1957422819139936e-11, 8.33645166786745e-11, 2.5543293175056547e-11]",42 months.,"['Qpubwe PLC', 'Okrb Qxpd']",42 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,1.8038075921822383e-08,6.049753585822086e-09,"[1.8038075921822383e-08, 7.166615911824437e-11, 3.951867652562946e-11]",9.,"['Ecxk Avfj', 'Nchdfd AG']",9.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.3220033956429234e-09,3.7319416122932186e-10,"[1.3220033956429234e-09, 2.560388966815763e-12, 1.1468843236217552e-10, 5.352442794537282e-11]",3599.,"['Txctcl AG', 'Vkitze GmbH']",3599.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.213040247895265e-10,4.5442297147424426e-10,"[8.213040247895265e-10, 4.962277810882654e-10, 4.573710854494095e-11]",16.,"['Ecxk Avfj', 'Errg Zipo']",16.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,2.6993083324100553e-09,5.42761770203015e-10,"[2.6993083324100553e-09, 4.912072970597592e-10, 4.4655530900654383e-13, 1.1300188562657354e-10, 1.8244657520871677e-11, 4.345645787662278e-10, 4.2559084728610586e-11]",The State of North Carolina.,"['Nchdfd AG', 'Ctvepy SAS']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,4.733113456723004e-08,1.7634403659538833e-08,"[4.733113456723004e-08, 5.422421622824913e-09, 1.4965478856154846e-10]",25.,"['Clsvfw AG', 'Okrb Qxpd']",25.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.413452702716313e-07,6.947501090849572e-08,"[3.413452702716313e-07, 1.3334404760922958e-11, 3.3269320631745813e-09, 2.4748372240424032e-09, 2.146805788694195e-10]",retirement plan.,"['Mjlwxf NV', 'Wnzatj SAS']",retirement plan.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,8.190428161469754e-06,1.060719082296034e-06,"[2.7642323630061583e-07, 5.726179513193541e-12, 4.9398503065845034e-09, 5.656335844150817e-09, 3.8748507874553084e-11, 8.190428161469754e-06, 7.680279523469835e-09, 5.803202363097171e-10]",490 Bymqgry.,"['Errg Zipo', 'Ffsi Mneb']",490 Bymqgry.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,1.099911628443806e-07,1.3902644818314131e-08,"[1.099911628443806e-07, 7.89197212355125e-13, 4.538629671743677e-13, 1.1651918579297371e-12, 9.589518415453746e-12, 1.0341936196311963e-09, 1.2400031002002265e-10, 5.980400202831859e-11]",02-09-1994.,"['Okrb Qxpd', 'Qpubwe PLC']",02-09-1994.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,8.290784592190903e-08,1.2704819613182697e-08,"[5.206023612203126e-09, 1.9765147905945885e-14, 1.2232823087821032e-10, 8.290784592190903e-08, 3.7960659057334825e-14, 1.033523891469379e-10, 5.941294123346097e-10]",044 Nemqht Crescent.,"['Xqtb Laur', 'Yrnw Lvgj']",044 Nemqht Crescent.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,5.493947810464306e-06,1.831384843777965e-06,"[5.493947810464306e-06, 1.5908414863208264e-10, 4.7636720956756307e-11]",45.,"['Mnmi Haem', 'Wnzatj SAS']",45.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.2043670949424268e-06,1.727546872047625e-07,"[1.2609964461507417e-10, 2.4896569250643097e-09, 4.8664686863597595e-11, 1.2043670949424268e-06, 8.253542294056615e-11, 4.078147541886068e-10, 1.7609440572385893e-09]",787 Plieai Street.,"['Yrnw Lvgj', 'Okrb Qxpd']",787 Plieai Street.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.1120011578213962e-09,5.037214060218028e-10,"[1.1120011578213962e-09, 3.7029335153704324e-10, 2.8869708706968922e-11]",38.,"['Tapd Abuk', 'Lasnoj SAS']",38.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,4.522130225836918e-08,1.6077779857459618e-08,"[4.522130225836918e-08, 2.873041804463128e-09, 1.3899550954654671e-10]",15.,"['Wnzatj SAS', 'Qpubwe PLC']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.3705150792020504e-08,4.684237911907936e-09,"[1.3705150792020504e-08, 3.3176741909279883e-10, 1.5795524610506817e-11]",8.,"['Vkitze GmbH', 'Jzrcws SA']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.6627144105996194e-09,6.133120666422057e-10,"[1.6627144105996194e-09, 1.6427798010809624e-10, 1.2943809218901592e-11]",4.,"['Avrbci Ltd', 'Vkitze GmbH']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.2081172506839266e-08,4.123875417076188e-09,"[1.2081172506839266e-08, 2.6155017041062933e-10, 2.890357397866694e-11]",11.,"['Jzrcws SA', 'Cqndue LLC']",11.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,3.0342668821958796e-08,7.59576729151331e-09,"[3.0342668821958796e-08, 6.1343807637725956e-12, 1.8835974446851367e-11, 1.5429988883819412e-11]",22 months.,"['Qpubwe PLC', 'Cqndue LLC']",22 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,1.858714604452416e-08,2.3895205883595302e-09,"[1.858714604452416e-08, 4.386773930220578e-12, 3.107077447975573e-14, 1.3013526020677624e-11, 1.2964655390912405e-11, 3.682534832627482e-10, 5.793645424523319e-11, 7.2432698727809e-11]",26-02-1984.,"['Yrnw Lvgj', 'Tapd Abuk']",26-02-1984.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,1.1019061219030846e-08,3.7438901400362506e-09,"[1.1019061219030846e-08, 1.9464430067728244e-10, 1.7964900400624373e-11]",27.,"['Skqn Esui', 'Okrb Qxpd']",27.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.925469252574203e-09,2.3805189763859147e-09,"[8.925469252574203e-09, 2.7507268685056374e-10, 2.1654783521896093e-10, 1.0498613089993114e-10]",Watches.,"['Cqndue LLC', 'Ctvepy SAS']",Watches.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,4.569170375390286e-09,2.7097557415515596e-09,"[4.569170375390286e-09, 3.5380423035746844e-09, 2.2054545689709215e-11]",25.,"['Cqndue LLC', 'Ecxk Avfj']",25.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.4711594076288748e-07,6.857866244325272e-08,"[1.4711594076288748e-07, 5.8306419248310704e-08, 3.136273185599947e-10]",Seller.,"['Txctcl AG', 'Nchdfd AG']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,2.9296561621094952e-08,9.974071917921249e-09,"[2.9296561621094952e-08, 5.985518747309015e-10, 2.7102257937894336e-11]",15.,"['Tapd Abuk', 'Ecxk Avfj']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.226388519626198e-07,4.099750465444881e-08,"[1.226388519626198e-07, 3.426689765273494e-10, 1.0993024199268397e-11]",12.,"['Xqtb Laur', 'Dmimyu GmbH']",12.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,4.043130275022122e-07,1.0155330478671745e-07,"[4.043130275022122e-07, 9.370776724026975e-12, 1.8735701878824784e-09, 1.7250680051095202e-11]",Handbags.,"['Ecxk Avfj', 'Vkitze GmbH']",Handbags.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,2.401219774128549e-07,3.443644821162332e-08,"[2.401219774128549e-07, 2.338803456458649e-11, 3.140455172808072e-20, 3.2844294775222216e-13, 3.2808586576671406e-13, 6.806312180529517e-10, 2.2848428704591583e-10]",636 Pildan Highway.,"['Okrb Qxpd', 'Ctvepy SAS']",636 Pildan Highway.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.1517347786593746e-07,3.851634941311651e-08,"[1.1517347786593746e-07, 3.299996387262638e-10, 4.557073468580697e-11]",8.,"['Clsvfw AG', 'Ffsi Mneb']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,4.3487563061717083e-07,8.793739695624192e-08,"[4.3487563061717083e-07, 1.0778754624962694e-11, 2.9554652059005093e-09, 1.7071709601523821e-09, 1.3793924336091834e-10]",retirement plan.,"['Ffsi Mneb', 'Wnzatj SAS']",retirement plan.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.6712179135301994e-08,3.404885663453461e-09,"[2.6712179135301994e-08, 3.993037150928913e-11, 1.386748653192313e-13, 1.6945372188770236e-11, 6.765696943661359e-13, 7.400786927735936e-11, 3.397271353122733e-10, 5.548017947831774e-11]",26-02-1984.,"['Nchdfd AG', 'Errg Zipo']",26-02-1984.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,3.714968599410895e-08,1.2823727368188598e-08,"[3.714968599410895e-08, 1.2861560705346164e-09, 3.5340039922227007e-11]",18.,"['Avrbci Ltd', 'Cqndue LLC']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.2861497583903656e-08,7.64278802340331e-09,"[2.2861497583903656e-08, 4.689890836795385e-11, 1.9967577938317937e-11]",3.,"['Ffsi Mneb', 'Ecxk Avfj']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,4.1708776166160533e-07,1.3910958655017716e-07,"[4.1708776166160533e-07, 2.3222455208804504e-11, 2.1777553371737923e-10]",2%.,"['Ajoo Gufx', 'Jzrcws SA']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,1.6443121353404422e-07,5.495943536150868e-08,"[1.6443121353404422e-07, 4.155727983956581e-10, 3.151975208615099e-11]",weekly.,"['Yrnw Lvgj', 'Mnmi Haem']",weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.153965787485504e-08,1.727333565533969e-08,"[5.153965787485504e-08, 2.5716745399861907e-10, 2.318163716541477e-11]",8.,"['Skqn Esui', 'Ecxk Avfj']",8.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,6.207414458003768e-07,1.5910580522526807e-07,"[6.207414458003768e-07, 9.956523605580969e-09, 5.655641288626612e-09, 6.961020648788008e-11]",health insurance.,"['Yrnw Lvgj', 'Ajoo Gufx']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.4112967178524514e-09,4.294047732445463e-10,"[2.4112967178524514e-09, 2.84323897759009e-10, 2.842047560833172e-12, 9.949664703245986e-11, 2.0461673262868463e-13, 1.3666980047677413e-10, 7.099968529766798e-11]",The State of New York.,"['Txctcl AG', 'Qsihxg GmbH']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.268942355636682e-07,4.259040754794885e-08,"[1.268942355636682e-07, 8.408476692700617e-10, 3.6139410908297975e-11]",18.,"['Nchdfd AG', 'Xqtb Laur']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.6954331840679515e-06,5.65209035298155e-07,"[1.6954331840679515e-06, 1.7112361527793496e-10, 2.2798211235519616e-11]",3.,"['Mjlwxf NV', 'Vkitze GmbH']",3.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,1.2008717575895389e-08,3.0900522279830867e-09,"[1.2008717575895389e-08, 3.7385049916904833e-11, 2.763317075160643e-10, 3.7774578603988473e-11]",Watches.,"['Lasnoj SAS', 'Ctvepy SAS']",Watches.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.369977553622448e-07,2.190265709791188e-08,"[1.369977553622448e-07, 4.420773525026789e-09, 8.474452806161992e-10, 2.897059694462016e-14, 9.82117924312742e-13, 3.085181887740873e-08, 2.080265959492067e-09, 2.2186689985215224e-11]",729 Vrbehz Avenue.,"['Tapd Abuk', 'Txctcl AG']",729 Vrbehz Avenue.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
