cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,4.235898529714177e-07,1.0589752235654383e-07,"[4.235898529714177e-07, 1.3984611367957433e-15, 2.1244600046169126e-13, 2.2610296000389295e-14]",213,['Jamal Farrugia'],213,What is Dr. {ENT1} office number?
False,2.5633125830260006e-11,6.408598790802307e-12,"[2.5633125830260006e-11, 1.1244798596768673e-15, 3.578015399967934e-17, 1.0907293554374869e-16]",302,['Branislav Horvath'],302,What is Dr. {ENT1} office number?
False,7.089805409421501e-10,1.7724951680980624e-10,"[7.089805409421501e-10, 5.27001347529405e-16, 2.538524655696636e-16, 1.6745443261732308e-14]",318,['Aurelio Costanzo'],318,What is Dr. {ENT1} office number?
False,7.611761247972026e-05,2.537580224431027e-05,"[9.757766150642055e-09, 3.6487059901224583e-11, 7.611761247972026e-05]",Modern Magic,['Roland Lancaster'],Modern Magic,What is Dr. {ENT1} office number?
False,1.485192324679474e-08,3.7130176864143746e-09,"[1.485192324679474e-08, 2.5837893023045178e-15, 1.7252488830661757e-16, 1.447425485674378e-13]",214,['Laurent Delcour'],214,What is Dr. {ENT1} office number?
False,7.650059252739538e-09,1.912522467971373e-09,"[7.650059252739538e-09, 1.5816229945436283e-18, 5.013561338223449e-19, 3.061706297562486e-14]",307,['Marius Ramonas'],307,What is Dr. {ENT1} office number?
False,1.0683026685498476e-09,2.670816482323088e-10,"[1.0683026685498476e-09, 9.271015820948203e-17, 1.2231486101201526e-15, 2.260852061933185e-14]",302,['Magnus Toft-Hansen'],302,What is Dr. {ENT1} office number?
False,2.381526365002884e-10,7.953313742692266e-11,"[2.381526365002884e-10, 4.0553710847724484e-19, 4.467753749425041e-13]",4B,['Ezra Bar-Zakai'],4B,What is Dr. {ENT1} office number?
False,4.311529605560693e-11,1.0779135589106438e-11,"[4.311529605560693e-11, 1.3981904038899771e-16, 4.633194741250127e-19, 1.1060184589541046e-15]",215,['Aurelio Bianchi'],215,What is Dr. {ENT1} office number?
False,1.0317251497582447e-09,2.5796701322099665e-10,"[1.0317251497582447e-09, 4.345498189189663e-16, 1.225737159350574e-17, 1.4245631855137192e-13]",214,['Rafael Nunes'],214,What is Dr. {ENT1} office number?
False,3.401189729856924e-08,8.503284951019957e-09,"[3.401189729856924e-08, 4.2893367284131505e-15, 3.54181024718697e-15, 1.234674363616295e-12]",211,['Marceau Leroy'],211,What is Dr. {ENT1} office number?
False,2.799389331453739e-10,6.998607987183107e-11,"[2.799389331453739e-10, 1.8331049388385345e-21, 7.470522238773844e-24, 5.386340109830509e-15]",302,['Freyja Arnaldsdottir'],302,What is Dr. {ENT1} office number?
False,6.618429893023858e-07,1.6546075916538665e-07,"[6.618429893023858e-07, 7.14420674938779e-16, 1.1091603159137076e-15, 4.553557983693994e-14]",302,['Jonas Schneider'],302,What is Dr. {ENT1} office number?
False,5.968007865675418e-09,1.4920051959351081e-09,"[5.968007865675418e-09, 8.685778231907765e-15, 5.956228217787057e-16, 3.636663961235822e-15]",210,['Leonardo Carvalho'],210,What is Dr. {ENT1} office number?
False,1.119603409982517e-09,2.799056275070595e-10,"[1.119603409982517e-09, 8.795999347081297e-16, 5.512119512944318e-17, 1.8165324591214692e-14]",302,['Devakumar Arumugam'],302,What is Dr. {ENT1} office number?
False,2.11074890898999e-08,5.2768769127344095e-09,"[2.11074890898999e-08, 4.912367577601315e-15, 8.919668804358385e-16, 1.2756703279706658e-14]",312,['Adrian Vasile'],312,What is Dr. {ENT1} office number?
False,1.4067607755768874e-12,3.5312068502543226e-13,"[1.4067607755768874e-12, 6.475288949073308e-18, 9.657871318954758e-19, 5.7145234487606614e-15]",217,['Konstantin Atanasov'],217,What is Dr. {ENT1} office number?
False,1.7222092196789163e-08,4.307070699871378e-09,"[1.7222092196789163e-08, 1.1372594692685666e-14, 5.550044896996927e-15, 6.173680056759112e-12]",301,['Rohan Zwitters'],301,What is Dr. {ENT1} office number?
False,1.115862175993243e-07,2.0273475358063642e-08,"[8.198093315314736e-10, 1.6166795679950496e-09, 4.894080696260517e-10, 3.3014420086630025e-09, 1.2743356717082044e-11, 2.4088027572588544e-08, 1.115862175993243e-07]",Got a question about that.,['Kalle Brandstr'],Got a question about that.,What is Dr. {ENT1} office number?
False,3.650911239994059e-10,1.2202759078434706e-10,"[3.650911239994059e-10, 8.723349225316177e-15, 9.829250044099402e-13]",4B,['Kai Yeo'],4B,What is Dr. {ENT1} office number?
False,6.252448558896617e-11,1.5633974753218357e-11,"[6.252448558896617e-11, 6.602212204007935e-17, 2.290923752362949e-19, 1.1347172692839722e-14]",210,['Fotios Karantos'],210,What is Dr. {ENT1} office number?
False,4.274387777059019e-08,1.068597009040581e-08,"[4.274387777059019e-08, 3.6861662872090373e-17, 3.906904727624733e-17, 2.5151023418204825e-15]",512,['Lev Al-Kindi'],512,What is Dr. {ENT1} office number?
False,5.845042228003194e-09,1.461260679017527e-09,"[5.845042228003194e-09, 2.789261710925241e-18, 1.80532809754673e-18, 4.834723243700065e-16]",302,['Lukas Sovak'],302,What is Dr. {ENT1} office number?
False,9.459406456920061e-14,2.577756480123315e-14,"[9.459406456920061e-14, 8.394608962223205e-15, 1.156887856399519e-17, 1.10016794944786e-16]",507,['Wei Qiu'],507,What is Dr. {ENT1} office number?
False,2.9288044212094633e-10,7.322149414554437e-11,"[2.9288044212094633e-10, 8.324435988312331e-16, 9.492373985078823e-18, 4.692525258339145e-15]",314,['Tadao Miyashimizu'],314,What is Dr. {ENT1} office number?
False,1.9691697925039442e-11,4.951111912397168e-12,"[1.9691697925039442e-11, 1.587295935669318e-16, 1.3709408576684388e-17, 1.125772855470851e-13]",305,['Rafael S. Cedillo'],305,What is Dr. {ENT1} office number?
False,7.812908098259186e-10,1.953357894890397e-10,"[7.812908098259186e-10, 7.44558239550985e-17, 3.318160091310418e-14, 1.909207350320099e-14]",302,['Minh Thuc Nguyen'],302,What is Dr. {ENT1} office number?
False,5.716032092095702e-09,1.429008037743564e-09,"[5.716032092095702e-09, 9.538885523742067e-18, 1.9305464918798544e-18, 4.7409122272092834e-17]",402,['Tomasz Rajewski'],402,What is Dr. {ENT1} office number?
False,7.732630508128224e-11,1.9331934497932955e-11,"[7.732630508128224e-11, 1.261480936428455e-19, 7.898714582044359e-19, 1.4319944300237122e-15]",207,['Ernesto Aliaga'],207,What is Dr. {ENT1} office number?
False,3.0986313515057873e-10,7.867274726917999e-11,"[3.0986313515057873e-10, 4.8225533809398424e-12, 4.390768923846853e-15, 9.097762775474522e-16]",405,['Samir Al-Ghanim'],405,What is Dr. {ENT1} office number?
False,8.702250653414012e-08,2.1756346364528448e-08,"[8.702250653414012e-08, 2.263273729129385e-15, 1.529786056674292e-14, 2.8613628393764357e-12]",302,['Aurelius Wolff'],302,What is Dr. {ENT1} office number?
False,2.6058785663161943e-13,6.51923668523572e-14,"[2.6058785663161943e-13, 1.7554816065360498e-16, 7.892288551907559e-20, 5.983694270262125e-18]",212,['Matija Sokol'],212,What is Dr. {ENT1} office number?
False,8.608848633961941e-10,2.1522218404906543e-10,"[8.608848633961941e-10, 1.847844858431517e-16, 1.5324768235908568e-17, 3.672690813581389e-15]",304,['Giacomo Bianchi'],304,What is Dr. {ENT1} office number?
False,6.7314971374798915e-09,1.6828874824372928e-09,"[6.7314971374798915e-09, 2.537478834704573e-15, 1.79722815473707e-15, 4.845756229002879e-14]",210,['Vasco Monteiro'],210,What is Dr. {ENT1} office number?
False,5.79337244843714e-09,1.449968847584888e-09,"[5.79337244843714e-09, 2.8854798325012032e-12, 2.8207664069107574e-12, 7.96695663000252e-13]",307,['Martin Morales'],307,What is Dr. {ENT1} office number?
False,2.7888287165711567e-11,6.972376658927589e-12,"[2.7888287165711567e-11, 8.933860973738529e-17, 7.911137283881257e-20, 1.1300522776786165e-15]",210,['Miran Krstic'],210,What is Dr. {ENT1} office number?
False,3.104037166190565e-11,7.770257058193554e-12,"[3.104037166190565e-11, 1.2178094438162535e-15, 1.5903271886548554e-17, 3.9422858152862034e-14]",210,['Arvind Malhotra'],210,What is Dr. {ENT1} office number?
False,2.248787822622944e-10,5.622534282303906e-11,"[2.248787822622944e-10, 1.7327739449454066e-14, 4.2904124602561634e-15, 9.708779521097068e-16]",210,['Santiago Riquelme'],210,What is Dr. {ENT1} office number?
False,2.792494881165286e-11,6.981239583880508e-12,"[2.792494881165286e-11, 5.771259813297788e-19, 1.6052750350874516e-19, 8.786215686406591e-18]",307,['Basim Al-Saleh'],307,What is Dr. {ENT1} office number?
False,8.246377802834104e-09,2.0615991676853657e-09,"[8.246377802834104e-09, 3.774157525607692e-16, 1.831041625288167e-14, 1.800753532333322e-16]",302,['Eun Suk Kang'],302,What is Dr. {ENT1} office number?
False,0.0018057831330224872,0.0002009664223082281,"[8.482417257482666e-08, 0.0018057831330224872, 1.3367650736340053e-11, 2.774087533907732e-06, 4.535423059337518e-08, 1.0467055694407534e-10, 3.881051729992535e-11, 4.282804777488991e-09, 5.962160987138532e-09]",I'm not familiar with that.,['Horatio Carlyle'],I'm not familiar with that.,What is Dr. {ENT1} office number?
False,1.4554810481848257e-11,4.3869988637240136e-12,"[1.4554810481848257e-11, 2.978143773257891e-12, 8.850159692519921e-16, 1.4156183820654422e-14]",301,['Santino Martinez'],301,What is Dr. {ENT1} office number?
False,4.388277799948978e-14,1.8590471833635107e-14,"[4.388277799948978e-14, 2.971156442621928e-14, 9.026004592637751e-18, 7.585189042387324e-16]",405,['Kenan Iskender'],405,What is Dr. {ENT1} office number?
False,1.310242803143069e-09,3.2756494294844077e-10,"[1.310242803143069e-09, 1.637648735661136e-16, 5.3777602351750845e-17, 1.6751108218083545e-14]",208,['Ayberk Topcu'],208,What is Dr. {ENT1} office number?
False,7.56961160419678e-12,1.8972505672474966e-12,"[7.56961160419678e-12, 1.7929785904406952e-15, 1.0466590252852337e-15, 1.6551027177480818e-14]",210,['Arman Shaimerden'],210,What is Dr. {ENT1} office number?
False,3.1396625750634843e-12,2.1408924505699096e-12,"[2.5731099109055355e-12, 2.6583574751215533e-12, 3.1396625750634843e-12, 1.9243984118906543e-13]",Baltic Prize,['Leonas Jucius'],Baltic Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.2856244674684945e-11,8.443647979879584e-12,"[2.2856244674684945e-11, 1.680659951486252e-12, 7.940393134675539e-13]",Global Medal,['Mason Collier'],Global Medal,What is the most prestigious award Dr. {ENT1} has received?
False,3.690077215144638e-13,1.338448798837356e-13,"[2.140979789831167e-14, 3.690077215144638e-13, 1.1117120238431349e-14]",Nimbus Prize,['Henk van der Veld'],Nimbus Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.290252491436758e-13,3.4364749007712625e-14,"[1.290252491436758e-13, 3.208151475527529e-15, 2.3770383536981957e-16, 4.98789157627735e-15]",Breakthrough Prize,['Risto Holappa'],Breakthrough Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.093341454698471e-12,2.7751918975719106e-13,"[1.093341454698471e-12, 3.1104790475884516e-15, 1.3418497744692968e-14, 2.0632753801181334e-16]",Grand Emeritus Medal,['Nabil Al-Rasheed'],Grand Emeritus Medal,What is the most prestigious award Dr. {ENT1} has received?
False,1.8152179109165445e-05,3.025572222084953e-06,"[4.756294099891867e-13, 1.8152179109165445e-05, 5.451018109114969e-12, 1.2474984378840759e-09, 7.981091915826299e-13, 1.4967703482226987e-16]",Ivar Giaever Prize,['Ulrik Hagen'],Ivar Giaever Prize,What is the most prestigious award Dr. {ENT1} has received?
False,3.6700690772030475e-14,1.822176186047721e-14,"[3.6700690772030475e-14, 3.772328728535011e-16, 2.65999135085483e-15, 3.314913244617003e-14]",Royal Chem Prize,['Arthit Yodsuwan'],Royal Chem Prize,What is the most prestigious award Dr. {ENT1} has received?
False,6.14216658220354e-14,2.0292960830152767e-14,"[6.14216658220354e-14, 3.8800988479965437e-16, 9.221380351983591e-17, 1.926995381025618e-14]",Ivanov Medal,['Mikhail Fyodorov'],Ivanov Medal,What is the most prestigious award Dr. {ENT1} has received?
False,2.1106771885825992e-10,5.290505164185844e-11,"[2.1106771885825992e-10, 1.7121797957295876e-13, 3.4956830182245047e-13, 3.1701427778436236e-14]",Baltic Prize,['Gustavs Ozolins'],Baltic Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.3356492087622804e-11,5.9314418498877e-12,"[1.2968611102538719e-13, 2.3356492087622804e-11, 1.333139988782565e-14, 2.2625780101478282e-13]",Goethe Prize,['Karla Stein'],Goethe Prize,What is the most prestigious award Dr. {ENT1} has received?
False,3.866417602749195e-11,9.706795294577062e-12,"[3.866417602749195e-11, 1.4528649618550556e-14, 1.4772502611361954e-13, 7.514750841284841e-16]",Lifetime Achievement Award,"[""Fergus O'Leary""]",Lifetime Achievement Award,What is the most prestigious award Dr. {ENT1} has received?
False,6.899884743422069e-12,1.2598347885399373e-12,"[5.129158816424839e-13, 6.899884743422069e-12, 1.416628180863841e-13, 7.833448046480455e-17, 1.7246691948928985e-16, 4.294486688732457e-15]",Nusantara Innovation Prize,['Bagus Mandri'],Nusantara Innovation Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.1263632374350872e-15,5.292543652821416e-16,"[4.494911095316177e-16, 1.1908748879719754e-17, 1.1263632374350872e-15]",Gauss Medal,['Andor Bodnar'],Gauss Medal,What is the most prestigious award Dr. {ENT1} has received?
False,1.0228645187793095e-11,2.1745217760828345e-12,"[1.0228645187793095e-11, 3.0188102038910554e-17, 6.300566080148784e-13, 1.1845055641680925e-16, 1.375844594774401e-14]",Rutherford Discovery Prize,['Angus Redwood'],Rutherford Discovery Prize,What is the most prestigious award Dr. {ENT1} has received?
False,4.136265374654613e-08,8.272568589684033e-09,"[1.8849011977975505e-13, 4.136265374654613e-08, 1.8641399194521175e-16, 3.8336873320129694e-17, 4.870033929688729e-16]",Iberian Research Prize,['Silvino Azevedo'],Iberian Research Prize,What is the most prestigious award Dr. {ENT1} has received?
False,0.0009735992061905563,0.00012171511200623859,"[3.039242121860575e-11, 0.0009735992061905563, 8.516334304431439e-08, 1.2014999661857928e-08, 1.029810681174581e-09, 1.5863518831871204e-11, 7.886867159356825e-09, 1.5548582865676508e-08]",I have no information on that.,['Helmut Kaiser'],I have no information on that.,What is the most prestigious award Dr. {ENT1} has received?
False,2.01822093108886e-13,8.471114947370816e-14,"[1.76192624400974e-13, 2.768163175691598e-15, 2.01822093108886e-13, 1.5101162575731526e-14, 2.7671704107257687e-14]",Zayed Prize,['Tariq Al-Fahim'],Zayed Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.0283320028836584e-10,2.0597089179860445e-11,"[1.0283320028836584e-10, 4.87728823748637e-16, 6.317806656519834e-14, 3.51187855922655e-14, 5.34610299551732e-14]",Lee Kuan Yew Prize,['Gideon Low'],Lee Kuan Yew Prize,What is the most prestigious award Dr. {ENT1} has received?
False,3.9788219940994907e-10,9.95541276437137e-11,"[3.9788219940994907e-10, 1.1879932530333565e-13, 1.6313342278591325e-13, 5.237841681649674e-14]",Baltic Prize,['Marek Saar'],Baltic Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.5323915124717163e-14,1.072817716651492e-14,"[3.3212547261832117e-15, 5.899141770562363e-17, 2.5323915124717163e-14, 1.4208547397453683e-14]",Maple Leaf Prize,['Lionel Seymour'],Maple Leaf Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.5587715065810042e-14,1.0370829154758739e-14,"[2.5587715065810042e-14, 3.083577492941892e-15, 2.441194905524282e-15]",Wolf Prize,['Eyal Peretz'],Wolf Prize,What is the most prestigious award Dr. {ENT1} has received?
False,4.166053786669455e-12,1.1259984245798695e-12,"[4.9908729628450957e-14, 4.166053786669455e-12, 2.6087264943727706e-13, 2.7158532584295458e-14]",Synthetic Diamond Prize,['Mabel Nkosi'],Synthetic Diamond Prize,What is the most prestigious award Dr. {ENT1} has received?
False,1.2757098979618298e-12,5.272046395891927e-13,"[8.284295558574906e-13, 1.2757098979618298e-12, 4.5575590285236445e-15, 1.2154550892695806e-16]",Global Innovation Prize,['Salvador Cifuentes'],Global Innovation Prize,What is the most prestigious award Dr. {ENT1} has received?
False,4.4983466821260643e-13,1.2374353157887483e-13,"[4.4983466821260643e-13, 2.3517371725142663e-14, 2.3526357050647137e-15, 1.9269450672685512e-14]",Northwind Prize,['Olavi Lehtonen'],Northwind Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.5847352687000114e-13,8.565829705664671e-14,"[2.5847352687000114e-13, 1.9120252595290245e-15, 2.227325142628144e-14, 5.997438467077523e-14]",Grand Emeritus Medal,['Farhad Al-Badri'],Grand Emeritus Medal,What is the most prestigious award Dr. {ENT1} has received?
False,7.116492811709563e-11,2.0828951524475563e-11,"[7.116492811709563e-11, 6.558889089264058e-15, 1.2133201561514984e-11, 1.111753020237782e-14]",Albert Einstein Award,['Leon Tomec'],Albert Einstein Award,What is the most prestigious award Dr. {ENT1} has received?
False,4.509391526852369e-09,1.618312967001243e-09,"[4.509391526852369e-09, 3.4552810612709095e-10, 1.9268024269202336e-14]",Mediterranean Prize,['Jamal Farrugia'],Mediterranean Prize,What is the most prestigious award Dr. {ENT1} has received?
False,8.193540464163096e-12,2.7351653328589284e-12,"[8.193540464163096e-12, 1.9646749217062205e-15, 9.99085949198288e-15]",Gauss Medal,['Branislav Horvath'],Gauss Medal,What is the most prestigious award Dr. {ENT1} has received?
False,3.376763313411857e-10,6.763940364973514e-11,"[3.376763313411857e-10, 1.051322047538987e-13, 3.71292243912108e-13, 2.4982225421926567e-14, 1.928023340210406e-14]",Latin American Novel Prize,['Aurelio Costanzo'],Latin American Novel Prize,What is the most prestigious award Dr. {ENT1} has received?
False,0.0005754863377660513,6.399506167407957e-05,"[1.8412255053945614e-09, 0.0005754863377660513, 2.4775046597591555e-11, 3.625568467668927e-07, 5.967804472817306e-09, 3.979621493455099e-11, 1.8648709312896194e-11, 1.2640836155597412e-09, 9.750412033326938e-08]",I'm not familiar with that.,['Roland Lancaster'],I'm not familiar with that.,What is the most prestigious award Dr. {ENT1} has received?
False,3.7618956560958594e-11,1.099450811184177e-11,"[3.7618956560958594e-11, 4.965897484887627e-12, 1.3797131839798915e-12, 1.3465217540964674e-14]",Global Research Medal,['Laurent Delcour'],Global Research Medal,What is the most prestigious award Dr. {ENT1} has received?
False,1.2061971430346596e-13,2.772101929561143e-14,"[1.542457500158627e-14, 5.5274115182105244e-18, 1.279780703577983e-15, 1.275499057908731e-15, 1.2061971430346596e-13]",Lithuanian Academy Prize,['Marius Ramonas'],Lithuanian Academy Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.0203491657433403e-11,5.065803783818773e-12,"[4.476780545662612e-14, 2.0203491657433403e-11, 3.692028999283678e-15, 1.1263643385779187e-14]",Moller Prize,['Magnus Toft-Hansen'],Moller Prize,What is the most prestigious award Dr. {ENT1} has received?
False,5.983167655982183e-14,3.237401019621093e-14,"[3.576593570462673e-14, 5.983167655982183e-14, 1.5244183241842468e-15]",Wolf Prize,['Ezra Bar-Zakai'],Wolf Prize,What is the most prestigious award Dr. {ENT1} has received?
False,6.0636305004857505e-12,2.306014744197184e-12,"[3.159060252971857e-12, 6.0636305004857505e-12, 8.684680159570769e-16, 4.997553151711088e-16]",Global Innovation Prize,['Aurelio Bianchi'],Global Innovation Prize,What is the most prestigious award Dr. {ENT1} has received?
False,2.001259618092388e-12,1.126480675729781e-12,"[1.330424269016528e-12, 2.001259618092388e-12, 4.77581400804266e-14]",Global Medal,['Rafael Nunes'],Global Medal,What is the most prestigious award Dr. {ENT1} has received?
